등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000002562,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,완료,CH000002563,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-07,D19
C3,완료,CH000002564,P1,상,Low,2017-01-05,D35,2017-01-08,2017-01-09,D19
C3,완료,CH000002565,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-13,D19
C3,완료,CH000002566,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002567,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002568,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,진행중,CH000002569,P1,상,Low,2017-01-05,D35,,,D19
C3,완료,CH000002570,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-12,D19
C3,완료,CH000002571,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002572,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002573,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002574,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002575,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002576,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002577,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002578,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002579,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002580,P1,상,Low,2017-01-05,D30,2017-01-06,2017-01-06,D19
C3,완료,CH000002581,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-07,D19
C3,완료,CH000002582,P1,상,Low,2017-01-05,D30,2017-01-08,2017-01-09,D19
C3,완료,CH000002583,P1,상,Low,2017-01-05,D30,2017-01-12,2017-01-13,D19
C3,완료,CH000002584,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-09,D19
C3,완료,CH000002585,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-09,D19
C3,완료,CH000002586,P1,상,Low,2017-01-05,D30,2017-01-06,2017-01-06,D19
C3,진행중,CH000002587,P1,상,Low,2017-01-05,D30,,,D19
C3,완료,CH000002588,P1,상,Low,2017-01-05,D30,2017-01-12,2017-01-12,D19
C3,완료,CH000002589,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002590,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002591,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002592,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-13,D19
C3,완료,CH000002593,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002594,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002595,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002596,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002597,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002598,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002599,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002600,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002601,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-13,D19
C3,완료,CH000002602,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002603,P1,상,Low,2017-01-05,D91,2017-01-08,2017-01-08,D19
C3,완료,CH000002604,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002605,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002606,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002607,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002608,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002609,P1,상,Low,2017-01-05,D16,2017-01-08,2017-01-09,D19
C3,완료,CH000002610,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002611,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002612,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002613,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002614,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002615,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002616,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002617,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002618,P1,상,Low,2017-01-05,D16,2017-01-08,2017-01-09,D19
C3,완료,CH000002619,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002620,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002621,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002622,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002623,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002624,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002625,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002626,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002627,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002628,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002629,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002630,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002631,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002632,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002633,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002634,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002635,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002636,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002637,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002638,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002639,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002640,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002641,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002642,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002643,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002644,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002645,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002646,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002647,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002648,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002649,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002650,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002651,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002652,P1,상,Low,2017-01-05,D77,2017-01-06,2017-01-06,D19
C3,완료,CH000002653,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-07,D19
C3,완료,CH000002654,P1,상,Low,2017-01-05,D77,2017-01-08,2017-01-09,D19
C3,완료,CH000002655,P1,상,Low,2017-01-05,D77,2017-01-12,2017-01-13,D19
C3,완료,CH000002656,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-09,D19
C3,완료,CH000002657,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-09,D19
C3,완료,CH000002658,P1,상,Low,2017-01-05,D77,2017-01-06,2017-01-06,D19
C3,진행중,CH000002659,P1,상,Low,2017-01-05,D77,,,D19
C3,완료,CH000002660,P1,상,Low,2017-01-05,D77,2017-01-12,2017-01-12,D19
C3,완료,CH000002661,P1,상,Low,2017-01-05,D14,2017-01-06,2017-01-06,D19
C3,완료,CH000002662,P1,상,Low,2017-01-05,D14,2017-01-07,2017-01-07,D19
C3,완료,CH000002663,P1,상,Low,2017-01-05,D14,2017-01-08,2017-01-09,D19
C3,완료,CH000002664,P1,상,Low,2017-01-05,D14,2017-01-12,2017-01-13,D19
C3,완료,CH000002665,P1,상,Low,2017-01-05,D14,2017-01-09,2017-01-07,D19
C3,완료,CH000002666,P1,상,Low,2017-01-05,D14,2017-01-09,2017-01-09,D19
C3,완료,CH000002667,P1,상,Low,2017-01-05,D14,2017-01-06,2017-01-06,D19
C3,진행중,CH000002668,P1,상,Low,2017-01-05,D14,,,D19
C3,완료,CH000002669,P1,상,Low,2017-01-05,D14,2017-01-12,2017-01-12,D19
C3,완료,CH000002670,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002671,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002672,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002673,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002674,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002675,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002676,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002677,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002678,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002679,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002680,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002681,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002682,P1,상,Low,2017-01-05,D19,2017-01-13,2017-01-13,D19
C3,완료,CH000002683,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002684,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002685,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002686,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002687,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002688,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002689,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002690,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002691,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002692,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002693,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002694,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002695,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002696,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002697,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,완료,CH000002698,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-07,D19
C3,완료,CH000002699,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002700,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-13,D19
C3,완료,CH000002701,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002702,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002703,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,진행중,CH000002704,P1,상,Low,2017-01-05,D35,,,D19
C3,완료,CH000002705,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-12,D19
C3,완료,CH000002706,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002707,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002708,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002709,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002710,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002711,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002712,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002713,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002714,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002715,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002716,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002717,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002718,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002719,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002720,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002721,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002722,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002723,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002724,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002725,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002726,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002727,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002728,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002729,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002730,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002731,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002732,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002733,P1,상,Low,2017-01-05,D24,2017-01-06,2017-01-06,D19
C3,완료,CH000002734,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-07,D19
C3,완료,CH000002735,P1,상,Low,2017-01-05,D24,2017-01-08,2017-01-09,D19
C3,완료,CH000002736,P1,상,Low,2017-01-05,D24,2017-01-12,2017-01-13,D19
C3,완료,CH000002737,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-09,D19
C3,완료,CH000002738,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-09,D19
C3,완료,CH000002739,P1,상,Low,2017-01-05,D24,2017-01-06,2017-01-06,D19
C3,진행중,CH000002740,P1,상,Low,2017-01-05,D24,,,D19
C3,완료,CH000002741,P1,상,Low,2017-01-05,D24,2017-01-12,2017-01-12,D19
C3,완료,CH000002742,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002743,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002744,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002745,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002746,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002747,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002748,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002749,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002750,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002751,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002752,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002753,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002754,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002755,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002756,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002757,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002758,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002759,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002760,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002761,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002762,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002763,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002764,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002765,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002766,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002767,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002768,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002769,P1,상,Low,2017-01-05,D23,2017-01-06,2017-01-06,D19
C3,완료,CH000002770,P1,상,Low,2017-01-05,D23,2017-01-09,2017-01-07,D19
C3,완료,CH000002771,P1,상,Low,2017-01-05,D23,2017-01-08,2017-01-09,D19
C3,완료,CH000002772,P1,상,Low,2017-01-05,D23,2017-01-12,2017-01-13,D19
C3,완료,CH000002773,P1,상,Low,2017-01-05,D23,2017-01-09,2017-01-09,D19
C3,완료,CH000002774,P1,상,Low,2017-01-05,D23,2017-01-09,2017-01-09,D19
C3,완료,CH000002775,P1,상,Low,2017-01-05,D23,2017-01-06,2017-01-06,D19
C3,진행중,CH000002776,P1,상,Low,2017-01-05,D23,,,D19
C3,완료,CH000002777,P1,상,Low,2017-01-05,D23,2017-01-12,2017-01-12,D19
C3,완료,CH000002778,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002779,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002780,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002781,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002782,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002783,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002784,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002785,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002786,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002787,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002788,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002789,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002790,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002791,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002792,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002793,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002794,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002795,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002796,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002797,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002798,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002799,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002800,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002801,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002802,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002803,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002804,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002805,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002806,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002807,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002808,P1,상,Low,2017-01-05,D19,2017-01-13,2017-01-13,D19
C3,완료,CH000002809,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002810,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002811,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002812,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002813,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002814,P1,상,Low,2017-01-03,D91,2017-01-02,2017-01-03,D19
C3,완료,CH000002815,P1,상,Low,2017-01-03,D16,2017-01-17,2017-01-20,D13
C3,완료,CH000002816,P1,상,Low,2017-01-02,D16,2017-01-05,2017-01-05,D13
C3,완료,CH000002817,P1,상,Low,2017-01-02,D16,2017-01-02,2017-01-05,D56
C3,완료,CH000002818,P1,상,Low,2017-01-02,D16,2017-01-03,2017-01-03,D19
C3,완료,CH000002819,P1,상,Low,2017-01-02,D16,2017-01-13,2017-01-07,D91
C3,완료,CH000002820,P1,상,Low,2017-01-02,D24,2017-01-05,2017-01-05,D13
C3,완료,CH000002821,P1,상,Low,2017-01-01,D41,2017-01-02,2017-01-05,D21
C3,완료,CH000002822,P1,상,Low,2017-01-01,D16,2017-01-17,2017-01-20,D13
C3,완료,CH000002823,P1,상,Low,2016-12-31,D16,2017-01-03,2017-01-03,D19
C8,완료,CH000002824,P1,하,Low,2016-12-31,D24,2017-01-02,2017-01-05,D13
C3,완료,CH000002825,P1,상,Low,2016-12-30,D24,2017-01-01,2017-01-01,D91
C3,완료,CH000002826,P1,상,Low,2016-12-30,D24,2017-01-08,2017-01-02,D91
C3,완료,CH000002827,P1,상,Low,2016-12-30,D77,2017-01-12,2017-01-01,D91
C3,완료,CH000002828,P1,상,Low,2016-12-30,D16,2017-01-14,2017-01-15,D23
C3,완료,CH000002829,P1,상,Low,2016-12-30,D16,2017-01-08,2017-01-02,D91
C3,완료,CH000002830,P1,상,Low,2016-12-30,D16,2017-01-09,2017-01-08,D19
C3,완료,CH000002831,P1,상,Low,2016-12-30,D16,2017-01-02,2017-01-06,D13
C3,완료,CH000002832,P1,상,Low,2016-12-30,D19,2016-12-30,2016-12-30,D19
C3,완료,CH000002833,P1,상,Low,2016-12-30,D19,2017-01-09,2017-01-08,D19
C3,완료,CH000002834,P1,상,Low,2016-12-30,D24,2016-12-31,2016-12-31,D13
C3,완료,CH000002835,P1,상,Low,2016-12-30,D24,2017-01-01,2017-01-01,D91
C5,완료,CH000002836,P1,하,Low,2016-12-30,D19,2016-12-31,2017-01-02,D19
C3,완료,CH000002837,P1,상,Low,2016-12-29,D24,2017-01-06,2016-12-30,D91
C8,완료,CH000002842,P1,상,Low,2016-12-29,D41,2017-01-01,2016-12-31,D16
C8,완료,CH000002846,P1,상,Medium,2016-12-29,D41,2017-01-01,2017-01-01,D16
C3,완료,CH000002847,P1,상,Low,2016-12-26,D91,2016-12-27,2016-12-29,D21
C3,완료,CH000002848,P1,상,Low,2016-12-26,D19,2016-12-30,2016-12-30,D13
C3,완료,CH000002849,P1,상,Low,2016-12-26,D19,2016-12-30,2016-12-30,D13
C3,완료,CH000002850,P1,상,Low,2016-12-26,D77,2016-12-30,2016-12-30,D13
C3,완료,CH000002851,P1,상,Low,2016-12-26,D19,2016-12-30,2016-12-30,D13
C3,완료,CH000002852,P1,상,Low,2016-12-26,D19,2016-12-30,2016-12-30,D13
C3,완료,CH000002853,P1,상,Low,2016-12-26,D35,2016-12-30,2016-12-30,D13
C3,완료,CH000002854,P1,상,Low,2016-12-26,D95,2016-12-30,2016-12-30,D13
C3,완료,CH000002855,P1,상,Low,2016-12-25,D77,2017-01-06,2016-12-30,D91
C3,완료,CH000002856,P1,상,Low,2016-12-24,D23,2016-12-25,2016-12-25,D21
C3,완료,CH000002857,P1,상,Low,2016-12-24,D23,2016-12-29,2016-12-25,D19
C3,완료,CH000002858,P1,상,Low,2016-12-24,D23,2016-12-25,2016-12-26,D19
C3,완료,CH000002859,P1,상,Low,2016-12-24,D23,2016-12-25,2016-12-26,D21
C3,완료,CH000002860,P1,상,Low,2016-12-24,D19,2016-12-25,2016-12-26,D21
C3,완료,CH000002861,P1,상,Low,2016-12-24,D19,2016-12-25,2016-12-26,D21
C8,완료,CH000002862,P1,상,Medium,2016-12-24,D61,2016-12-30,2016-12-30,D13
C8,완료,CH000002863,P1,상,Medium,2016-12-24,D61,2016-12-30,2016-12-30,D13
C3,완료,CH000002864,P1,상,Low,2016-12-23,D19,2016-12-29,2016-12-25,D19
C3,완료,CH000002865,P1,상,Low,2016-12-23,D19,2016-12-31,2016-12-25,D91
C3,완료,CH000002866,P1,상,Low,2016-12-23,D13,2017-01-01,2017-01-05,D23
C3,완료,CH000002867,P1,상,Low,2016-12-23,D19,2016-12-30,2016-12-23,D91
C3,완료,CH000002868,P1,상,Low,2016-12-23,D30,2017-01-01,2017-01-05,D23
C3,완료,CH000002869,P1,상,Low,2016-12-22,D19,2016-12-24,2016-12-24,D19
C3,완료,CH000002870,P1,상,Low,2016-12-22,D19,2016-12-30,2016-12-23,D91
